begins_at,session,high_price,close_price,open_price,interpolated,volume,low_price
2018-11-01T14:30:00Z,reg,218.380000,217.910000,217.940000,False,176490,217.540000
2018-11-01T14:35:00Z,reg,218.350000,218.320000,217.949900,False,149326,217.890000
2018-11-01T14:40:00Z,reg,218.316500,217.920200,218.270000,False,114459,217.829600
2018-11-01T14:45:00Z,reg,218.146200,217.345000,217.900000,False,185016,217.240000
2018-11-01T14:50:00Z,reg,217.810000,217.460000,217.380000,False,163214,217.360000
2018-11-01T14:55:00Z,reg,217.730000,217.490000,217.450000,False,225450,216.970000
2018-11-01T15:00:00Z,reg,217.840000,217.570000,217.500000,False,142648,217.200000
2018-11-01T15:05:00Z,reg,217.970000,217.870000,217.600000,False,148609,217.600000
2018-11-01T15:10:00Z,reg,218.314000,218.150000,217.870000,False,136931,217.750000
2018-11-01T15:15:00Z,reg,218.660000,218.645000,218.140000,False,171597,217.960000
2018-11-01T15:20:00Z,reg,219.030000,218.922800,218.646800,False,171318,218.270700
2018-11-01T15:25:00Z,reg,219.070000,219.010000,218.937000,False,123670,218.740000
2018-11-01T15:30:00Z,reg,219.480000,219.090000,219.010000,False,194296,218.940000
2018-11-01T15:35:00Z,reg,219.190000,219.048800,219.110000,False,82964,218.960000
2018-11-01T15:40:00Z,reg,219.650000,219.460000,219.060000,False,150859,219.040000
2018-11-01T15:45:00Z,reg,219.650000,219.561400,219.470000,False,173792,219.380000
2018-11-01T15:50:00Z,reg,219.920000,219.700000,219.560000,False,206593,219.440000
2018-11-01T15:55:00Z,reg,219.730000,219.260000,219.730000,False,135889,219.130000
2018-11-01T16:00:00Z,reg,219.800000,219.780000,219.240000,False,101823,219.240000
2018-11-01T16:05:00Z,reg,219.990000,219.900000,219.765300,False,92598,219.620000
2018-11-01T16:10:00Z,reg,219.920000,219.740000,219.920000,False,88335,219.650000
2018-11-01T16:15:00Z,reg,219.839900,219.370000,219.740000,False,111343,219.270000
2018-11-01T16:20:00Z,reg,219.433200,219.223300,219.354300,False,95226,219.030000
2018-11-01T16:25:00Z,reg,219.300000,219.030000,219.230000,False,115099,218.890000
2018-11-01T16:30:00Z,reg,219.400000,219.330000,219.070000,False,87755,219.030000
2018-11-01T16:35:00Z,reg,219.320000,219.159900,219.310000,False,70285,218.940000
2018-11-01T16:40:00Z,reg,219.300000,218.980000,219.110000,False,115853,218.930000
2018-11-01T16:45:00Z,reg,219.029900,218.930000,218.980000,False,93046,218.640000
2018-11-01T16:50:00Z,reg,219.160000,218.970100,218.909000,False,83238,218.840000
2018-11-01T16:55:00Z,reg,219.300000,219.246400,219.000000,False,97807,218.917600
2018-11-01T17:00:00Z,reg,219.500000,219.199500,219.220000,False,381494,219.060000
2018-11-01T17:05:00Z,reg,219.420000,219.260000,219.200000,False,145765,219.140100
2018-11-01T17:10:00Z,reg,219.527900,219.470300,219.236500,False,136387,219.160000
2018-11-01T17:15:00Z,reg,220.000000,219.955000,219.470000,False,195862,219.450000
2018-11-01T17:20:00Z,reg,220.300000,220.300000,219.950000,False,219334,219.910000
2018-11-01T17:25:00Z,reg,220.800000,220.530000,220.295000,False,201930,220.295000
2018-11-01T17:30:00Z,reg,220.640000,220.110000,220.540000,False,191303,219.960000
2018-11-01T17:35:00Z,reg,220.290000,220.250000,220.111500,False,164967,220.030000
2018-11-01T17:40:00Z,reg,220.550000,220.378900,220.230000,False,153864,220.200000
2018-11-01T17:45:00Z,reg,220.390000,219.970000,220.380000,False,152711,219.810000
2018-11-01T17:50:00Z,reg,220.160000,220.090000,219.989800,False,140603,219.800000
2018-11-01T17:55:00Z,reg,220.480000,220.400000,220.095000,False,115478,220.000000
2018-11-01T18:00:00Z,reg,220.460000,220.340000,220.410000,False,140858,220.150000
2018-11-01T18:05:00Z,reg,220.333700,219.750000,220.333700,False,140008,219.725000
2018-11-01T18:10:00Z,reg,220.000000,219.290000,219.750000,False,133773,219.250000
2018-11-01T18:15:00Z,reg,219.660000,219.550000,219.280000,False,108989,219.280000
2018-11-01T18:20:00Z,reg,219.560000,219.320000,219.550000,False,165967,219.260000
2018-11-01T18:25:00Z,reg,219.500000,219.090000,219.317500,False,117120,219.070000
2018-11-01T18:30:00Z,reg,219.090000,218.770000,219.090000,False,235034,218.670000
2018-11-01T18:35:00Z,reg,218.810000,218.700000,218.770000,False,125703,218.602600
2018-11-01T18:40:00Z,reg,218.699900,218.605000,218.696600,False,178722,218.247800
2018-11-01T18:45:00Z,reg,219.229500,219.190000,218.630000,False,230295,218.630000
2018-11-01T18:50:00Z,reg,219.361800,219.110000,219.196800,False,198277,218.954700
2018-11-01T18:55:00Z,reg,219.570000,219.490000,219.120000,False,156259,219.087400
2018-11-01T19:00:00Z,reg,219.740000,219.405000,219.500000,False,196980,219.301100
2018-11-01T19:05:00Z,reg,219.670000,219.656600,219.400000,False,257664,219.270000
2018-11-01T19:10:00Z,reg,220.060000,220.059500,219.650000,False,215911,219.570000
2018-11-01T19:15:00Z,reg,220.510000,219.993200,220.060000,False,283322,219.940000
2018-11-01T19:20:00Z,reg,220.490000,220.420000,220.000000,False,177848,219.930000
2018-11-01T19:25:00Z,reg,220.835300,220.795000,220.420000,False,297811,220.330000
2018-11-01T19:30:00Z,reg,221.400000,221.275000,220.800000,False,499765,220.700000
2018-11-01T19:35:00Z,reg,221.625500,221.110000,221.297000,False,450853,218.610000
2018-11-01T19:40:00Z,reg,221.750000,221.740000,221.100000,False,457488,220.900000
2018-11-01T19:45:00Z,reg,222.050000,221.965000,221.720000,False,554212,221.490000
2018-11-01T19:50:00Z,reg,222.170000,221.900000,221.960000,False,551951,218.760000
2018-11-01T19:55:00Z,reg,222.360000,222.050000,221.870000,False,991151,221.830000
